DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
LA GUAJIRA,HATONUEVO,1423,2024,05,3433001,1,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,5241003,0,0,0,0,0,0,0,0
BOLIVAR,EL CARMEN DE BOLIVAR,1423,2024,05,1454101,20,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2012601,242,1,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,1701001,332,4,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,1477301,2,0,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,05,3331201,0,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,4532001,0,0,0,0,0,0,0,0
NARIÑO,SAMANIEGO,1423,2024,05,2014501,0,0,0,0,0,0,0,0
CHOCO,MEDIO BAUDO,1423,2024,05,4370001,1,0,0,0,0,0,0,0
CORDOBA,VALENCIA,1423,2024,05,1949902,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1472901,6,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,05,1941101,336,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,4492301,15,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,05,1731001,0,0,0,0,0,0,0,0
CALDAS,VITERBO,1423,2024,05,3108101,6,0,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,05,2151201,0,0,0,0,0,0,0,0
META,RESTREPO,1423,2024,05,5081101,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,1423,2024,05,1454201,7,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,2741001,0,0,0,0,0,0,0,0
CUNDINAMARCA,PULI,1423,2024,05,2900201,0,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO NARE,1423,2024,05,3331201,18,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,3202201,130,1,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,1682001,32,1,0,0,0,0,0,0
LA GUAJIRA,MANAURE,1423,2024,05,1477501,0,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,05,2016101,2,0,0,0,0,0,0,0
NARIÑO,TUQUERRES,1423,2024,05,1462003,5,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3259101,8,2,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,05,3108901,2,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,05,5231001,9,32,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1851301,46,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,2862101,539,42,0,0,0,0,0,0
TOLIMA,CARMEN DE APICALA,1423,2024,05,1682001,19,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,5429001,615,52,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,05,2472101,0,0,0,0,0,0,0,0
HUILA,GIGANTE,1423,2024,05,2032101,6,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,05,5431202,23,0,0,0,0,0,0,0
ANTIOQUIA,SABANALARGA,1423,2024,05,1841201,32,108,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,05,2851101,26,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,3612001,0,2,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,2221901,3,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,1477301,14,0,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,05,1463101,2,0,0,0,0,0,0,0
TOLIMA,FRESNO,1423,2024,05,1889001,3,24,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,3722001,1,0,0,0,0,0,0,0
N. DE SANTANDER,SARDINATA,1423,2024,05,4452001,0,1,0,0,0,0,0,0
SANTANDER,SIMACOTA,1423,2024,05,5432901,3,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,05,1681001,14,0,0,0,0,0,0,0
CORDOBA,CERETE,1423,2024,05,2014102,6,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,3108101,6,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,4492102,115,0,0,0,0,0,0,0
CAUCA,LA SIERRA,1423,2024,05,1841201,33,97,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,3960101,18,0,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,05,2108101,2,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,2151201,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3383001,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,3105101,10,0,0,0,0,0,0,0
VALLE DEL CAUCA,RESTREPO,1423,2024,05,1477301,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,3561901,83,0,0,0,0,0,0,0
VAUPES,MITU,1423,2024,05,2463201,2,0,0,0,0,0,0,0
CAUCA,CORINTO,1423,2024,05,1889001,13,2,0,0,0,0,0,0
CAUCA,BUENOS AIRES,1423,2024,05,1841201,29,97,0,0,0,0,0,0
CAUCA,PUERTO TEJADA,1423,2024,05,5711001,12,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,2932901,0,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,4461001,0,0,0,0,0,0,0,0
CORDOBA,SAN ANTERO,1423,2024,05,2551101,4,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,3152201,0,0,0,0,0,0,0,0
CALDAS,BELALCAZAR,1423,2024,05,2012701,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,05,3869101,1,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,05,1823001,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,1464301,1,0,0,0,0,0,0,0
SANTANDER,MACARAVITA,1423,2024,05,1841201,16,20,0,0,0,0,0,0
HUILA,LA PLATA,1423,2024,05,2472101,11,0,0,0,0,0,0,0
ATLANTICO,SANTO TOMAS,1423,2024,05,3432101,0,0,0,0,0,0,0,0
CORDOBA,LORICA,1423,2024,05,1474101,22,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,05,3932901,10,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,1889001,67,12,0,0,0,0,0,0
CASANARE,MANI,1423,2024,05,2014101,7,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3221901,9,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,05,2170901,5,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,2601001,7,3,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,05,4239201,1,0,0,0,0,0,0,0
CORDOBA,CANALETE,1423,2024,05,3473101,2,0,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,05,1649901,2,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3161001,33,0,0,0,0,0,0,0
ANTIOQUIA,VEGACHI,1423,2024,05,1970001,8,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,1910101,1,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,05,5091005,23,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,5681001,7,0,0,0,0,0,0,0
CHOCO,NUQUI,1423,2024,05,3612001,0,0,0,0,0,0,0,0
CUNDINAMARCA,QUETAME,1423,2024,05,2014502,6,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,2811001,3,1,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,05,2011301,20,1,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,05,2862101,3,0,0,0,0,0,0,0
CESAR,GAMARRA,1423,2024,05,3861001,15,12,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,05,1692001,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2014901,1,1,0,0,0,0,0,0
LA GUAJIRA,FONSECA,1423,2024,05,3711001,0,0,0,0,0,0,0,0
BOYACA,BRICEÑO,1423,2024,05,5711001,0,0,0,0,0,0,0,0
QUINDIO,GENOVA,1423,2024,05,4161001,3,0,0,0,0,0,0,0
BOYACA,JENESANO,1423,2024,05,3360001,3,0,0,0,0,0,0,0
NARIÑO,LA UNION,1423,2024,05,3711001,0,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,5191001,4,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,1475501,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3110201,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,3869101,161,24,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,05,5411101,3,4,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,2813001,0,0,0,0,0,0,0,0
N. DE SANTANDER,ABREGO,1423,2024,05,1477301,1,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,1479901,5,0,0,0,0,0,0,0
CASANARE,PORE,1423,2024,05,2015001,1,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,4170101,0,1,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,3492301,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,3561101,91,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,4303001,8,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,3104002,3,0,0,0,0,0,0,0
CAUCA,ROSAS,1423,2024,05,2014102,1,1,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,05,1841205,117,236,0,0,0,0,0,0
TOLIMA,CUNDAY,1423,2024,05,1692001,1,0,0,0,0,0,0,0
CALDAS,MARQUETALIA,1423,2024,05,1889001,0,4,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,1721001,0,0,0,0,0,0,0,0
BOYACA,LA CAPILLA,1423,2024,05,1970001,5,0,0,0,0,0,0,0
RISARALDA,GUATICA,1423,2024,05,2471901,11,0,0,0,0,0,0,0
CESAR,CHIRIGUANA,1423,2024,05,5421001,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,2016102,1,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,05,3561101,0,11,0,0,0,0,0,0
LA GUAJIRA,ALBANIA,1423,2024,05,2016101,2,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,2108901,12,1,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,05,5251201,24,2,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,1855901,6,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,3562101,3,1,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,05,5161001,0,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,05,2862201,0,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,05,3383001,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,4331101,2,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,05,3271101,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,05,2773010,2,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,4181101,0,0,0,0,0,0,0,0
BOYACA,SOTAQUIRA,1423,2024,05,2032101,3,0,0,0,0,0,0,0
BOLIVAR,CALAMAR,1423,2024,05,1691001,1,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,05,1952401,1,0,0,0,0,0,0,0
CALDAS,NEIRA,1423,2024,05,3861001,20,15,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,4221902,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3721001,17,6,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,05,4492201,10,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,3108901,208,1,0,0,0,0,0,0
CUNDINAMARCA,RICAURTE,1423,2024,05,1970001,23,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,2742001,1,0,0,0,0,0,0,0
CAQUETA,CARTAGENA DEL CHAIRA,1423,2024,05,2014101,4,1,0,0,0,0,0,0
ANTIOQUIA,TITIRIBI,1423,2024,05,1462003,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUSA,1423,2024,05,3108101,1,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,1642201,3,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,5071001,0,0,0,0,0,0,0,0
TOLIMA,LERIDA,1423,2024,05,1477301,16,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,4282501,7,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,3231001,0,0,0,0,0,0,0,0
BOYACA,PAZ DE RIO,1423,2024,05,3108401,5,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,05,5431101,4,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,05,4110301,2,0,0,0,0,0,0,0
CESAR,CHIRIGUANA,1423,2024,05,5301201,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,2012601,335,42,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2652101,16,36,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3382101,7,0,0,0,0,0,0,0
CUNDINAMARCA,MACHETA,1423,2024,05,1682001,1,0,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,05,1471101,1,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,05,2475201,0,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,05,2862101,2,1,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,05,3360002,3,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,05,1970001,255,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1691001,75,2,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,5433003,61,4,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,2900601,0,1,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,1920001,10,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,1454101,7,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,4274001,2,0,0,0,0,0,0,0
CALDAS,NEIRA,1423,2024,05,2014101,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,05,2013002,2,0,0,0,0,0,0,0
N. DE SANTANDER,EL ZULIA,1423,2024,05,4492301,12,0,0,0,0,0,0,0
SANTANDER,GALAN,1423,2024,05,1970001,0,0,0,0,0,0,0,0
BOYACA,PAEZ,1423,2024,05,4031101,0,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,05,2853001,12,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,1682001,19,0,0,0,0,0,0,0
BOYACA,FIRAVITOBA,1423,2024,05,1472201,0,0,0,0,0,0,0,0
BOYACA,TIBANA,1423,2024,05,1477301,0,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,05,2170901,2,0,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,05,1464501,4,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,05,2022001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,05,4259302,8,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,05,1620101,66,5,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,1881001,51,0,0,0,0,0,0,0
META,CUMARAL,1423,2024,05,3900801,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA MESA,1423,2024,05,1854101,25,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,1841401,19,60,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2466301,51,1,0,0,0,0,0,0
N. DE SANTANDER,GRAMALOTE,1423,2024,05,2012301,0,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,05,3108101,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,05,1464301,2,0,0,0,0,0,0,0
NARIÑO,TUQUERRES,1423,2024,05,3453001,0,0,0,0,0,0,0,0
ANTIOQUIA,SOPETRAN,1423,2024,05,2472301,9,0,0,0,0,0,0,0
CALDAS,AGUADAS,1423,2024,05,2012301,1,0,0,0,0,0,0,0
SANTANDER,CHARALA,1423,2024,05,3475201,2,0,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,05,3108101,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,1423,2024,05,4502201,41,1,0,0,0,0,0,0
ANTIOQUIA,PUERTO BERRIO,1423,2024,05,3282101,2,2,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,05,1941101,11,1,0,0,0,0,0,0
CUNDINAMARCA,NIMAIMA,1423,2024,05,2853001,0,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,05,3861001,25,187,0,0,0,0,0,0
CUNDINAMARCA,TENA,1423,2024,05,3104001,14,3,0,0,0,0,0,0
SANTANDER,CALIFORNIA,1423,2024,05,1841201,9,37,0,0,0,0,0,0
HUILA,GUADALUPE,1423,2024,05,2012301,1,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,2012601,3,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,05,1477301,15,0,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,05,3861001,55,50,0,0,0,0,0,0
MAGDALENA,GUAMAL,1423,2024,05,1692001,1,0,0,0,0,0,0,0
PUTUMAYO,SAN FRANCISCO,1423,2024,05,2014401,0,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,05,5072201,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALIMA,1423,2024,05,2012301,0,0,0,0,0,0,0,0
CUNDINAMARCA,NOCAIMA,1423,2024,05,2853001,0,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,4110301,0,0,0,0,0,0,0,0
BOYACA,SAN MATEO,1423,2024,05,5052001,35,0,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,05,4812901,0,0,0,0,0,0,0,0
ANTIOQUIA,FRONTINO,1423,2024,05,1841201,25,69,0,0,0,0,0,0
NARIÑO,BUESACO,1423,2024,05,3108401,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,2451201,6,0,0,0,0,0,0,0
CHOCO,UNION PANAMERICANA,1423,2024,05,1463101,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3281901,0,0,0,0,0,0,0,0
TOLIMA,LERIDA,1423,2024,05,1475901,0,0,0,0,0,0,0,0
CUNDINAMARCA,GRANADA,1423,2024,05,3453001,4,0,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,05,1475201,0,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,2014101,533,6,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,3309201,1,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,05,1472301,2,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,05,1701001,0,0,0,0,0,0,0,0
MAGDALENA,PLATO,1423,2024,05,3861001,110,393,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,3931101,16,2,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,05,2202301,1,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,2472301,14,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,1799001,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,05,2015001,86,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,3383001,9,0,0,0,0,0,0,0
ANTIOQUIA,CAICEDO,1423,2024,05,2741001,2,0,0,0,0,0,0,0
CUNDINAMARCA,NILO,1423,2024,05,2561201,6,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,05,2466901,5,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,2522101,24,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,5202902,0,0,0,0,0,0,0,0
RISARALDA,QUINCHIA,1423,2024,05,1469001,0,0,0,0,0,0,0,0
BOYACA,PAZ DE RIO,1423,2024,05,1691001,1,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,05,2750001,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,5411202,53,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,5161001,14,0,0,0,0,0,0,0
CUNDINAMARCA,MADRID,1423,2024,05,4239201,62,0,0,0,0,0,0,0
BOYACA,CHINAVITA,1423,2024,05,4492301,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,5351101,9,1,0,0,0,0,0,0
CALDAS,SALAMINA,1423,2024,05,1855101,0,3,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,05,3466501,188,0,0,0,0,0,0,0
ANTIOQUIA,HISPANIA,1423,2024,05,1970001,1,0,0,0,0,0,0,0
CAUCA,PAEZ,1423,2024,05,5421001,7,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,4151101,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2551201,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,2012701,21,2,0,0,0,0,0,0
RISARALDA,BELEN DE UMBRIA,1423,2024,05,2012701,8,0,0,0,0,0,0,0
ANTIOQUIA,CISNEROS,1423,2024,05,1829902,0,1,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,1465901,17,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,2652101,7,0,0,0,0,0,0,0
CUNDINAMARCA,RICAURTE,1423,2024,05,5711001,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,5431101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,GINEBRA,1423,2024,05,2463201,7,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,2932901,0,0,0,0,0,0,0,0
BOLIVAR,MAHATES,1423,2024,05,2821101,2,0,0,0,0,0,0,0
CUNDINAMARCA,ANAPOIMA,1423,2024,05,3861001,21,2,0,0,0,0,0,0
HUILA,CAMPOALEGRE,1423,2024,05,3120001,1,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,3432201,8,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,2131301,0,0,0,0,0,0,0,0
TOLIMA,ICONONZO,1423,2024,05,2462001,0,0,0,0,0,0,0,0
ANTIOQUIA,YARUMAL,1423,2024,05,2101101,22,0,0,0,0,0,0,0
CAQUETA,CURILLO,1423,2024,05,2104001,12,0,0,0,0,0,0,0
RISARALDA,SANTUARIO,1423,2024,05,4432101,2,0,0,0,0,0,0,0
BOYACA,SANTA ROSA DE VITERBO,1423,2024,05,2014401,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,4170201,0,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,05,2471901,3,0,0,0,0,0,0,0
HUILA,TESALIA,1423,2024,05,3910301,2,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,1561301,4,0,0,0,0,0,0,0
CHOCO,UNGUIA,1423,2024,05,3108901,0,0,0,0,0,0,0,0
HUILA,TARQUI,1423,2024,05,5711001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,1841201,537,1969,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,05,3561901,11,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,2014501,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,1466101,9,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,2952901,13,1,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,05,5411201,31,3,0,0,0,0,0,0
BOYACA,CORRALES,1423,2024,05,5251101,1,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,05,1475401,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,4031101,5,17,0,0,0,0,0,0
BOLIVAR,MARIA LA BAJA,1423,2024,05,2851101,121,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,05,4475201,5,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,3721001,45,1,0,0,0,0,0,0
BOYACA,SIACHOQUE,1423,2024,05,1466401,4,0,0,0,0,0,0,0
TOLIMA,HONDA,1423,2024,05,1889001,92,41,0,0,0,0,0,0
BOYACA,MOTAVITA,1423,2024,05,2551901,1,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,3581101,0,0,0,0,0,0,0,0
RISARALDA,MISTRATO,1423,2024,05,2551101,0,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,05,5281901,0,0,0,0,0,0,0,0
CHOCO,EL CARMEN DE ATRATO,1423,2024,05,1471901,1,0,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,05,1454101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CAICEDONIA,1423,2024,05,1701001,3,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,05,3251101,0,0,0,0,0,0,0,0
BOYACA,SORACA,1423,2024,05,1463101,6,0,0,0,0,0,0,0
SUCRE,SAN BENITO ABAD,1423,2024,05,3475201,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,4282501,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,05,1474201,15,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,05,2862201,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUACHETA,1423,2024,05,3562901,16,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,4501101,70,2,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,2466901,4,0,0,0,0,0,0,0
CASANARE,MANI,1423,2024,05,1749001,24,0,0,0,0,0,0,0
