iddepto,nomdepto,idmpio,nompio,tiporegimen,tipopoblación,año,mes,total
15,BOYACA,15516,15516 - PAIPA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
15,BOYACA,15531,15531 - PAUNA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
15,BOYACA,15542,15542 - PESCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15572,15572 - PUERTO BOYACÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,24
15,BOYACA,15580,15580 - QUIPAMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15673,15673 - SAN MATEO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
15,BOYACA,15686,15686 - SANTANA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15696,15696 - SANTA SOFÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15753,15753 - SOATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
15,BOYACA,15759,15759 - SOGAMOSO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,59
15,BOYACA,15774,15774 - SUSACÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15814,15814 - TOCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15820,15820 - TÓPAGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
15,BOYACA,15835,15835 - TURMEQUÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,10
15,BOYACA,15837,15837 - TUTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
17,CALDAS,17001,17001 - MANIZALES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,833
17,CALDAS,17013,17013 - AGUADAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
17,CALDAS,17042,17042 - ANSERMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,30
17,CALDAS,17050,17050 - ARANZAZU,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
17,CALDAS,17174,17174 - CHINCHINÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,95
17,CALDAS,17272,17272 - FILADELFIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
17,CALDAS,17380,17380 - LA DORADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,71
17,CALDAS,17388,17388 - LA MERCED,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
17,CALDAS,17433,17433 - MANZANARES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,9
17,CALDAS,17444,17444 - MARQUETALIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
17,CALDAS,17486,17486 - NEIRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
17,CALDAS,17524,17524 - PALESTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
17,CALDAS,17614,17614 - RIOSUCIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,44
17,CALDAS,17653,17653 - SALAMINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,19
17,CALDAS,17665,17665 - SAN JOSÉ DE FRAGUA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,20
17,CALDAS,17777,17777 - SUPÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,37
17,CALDAS,17873,17873 - VILLAMARÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,16
17,CALDAS,17877,17877 - VITERBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
18,CAQUETA,18001,18001 - FLORENCIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,79
18,CAQUETA,18150,18150 - CARTAGENA DEL CHAIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
18,CAQUETA,18205,18205 - CURILLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
18,CAQUETA,18247,18247 - EL DONCELLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
18,CAQUETA,18410,18410 - LA MONTAÑITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
18,CAQUETA,18592,18592 - PUERTO RICO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
18,CAQUETA,18753,18753 - SAN VICENTE DEL CAGUÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
18,CAQUETA,18785,18785 - SOLITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
85,CASANARE,85001,85001 - YOPAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,213
85,CASANARE,85010,85010 - AGUAZUL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
85,CASANARE,85125,85125 - HATO COROZAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
85,CASANARE,85139,85139 - MANÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
85,CASANARE,85250,85250 - PAZ DE ARIPORO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
85,CASANARE,85325,85325 - SAN LUIS DE PALENQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
85,CASANARE,85410,85410 - TAURAMENA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
85,CASANARE,85430,85430 - TRINIDAD,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
85,CASANARE,85440,85440 - VILLANUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19001,19001 - POPAYÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,327
19,CAUCA,19022,19022 - ALMAGUER,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19050,19050 - ARGELIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
19,CAUCA,19100,19100 - BOLÍVAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
19,CAUCA,19110,19110 - BUENOS AIRES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
19,CAUCA,19137,19137 - CALDONO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
19,CAUCA,19142,19142 - CALOTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19212,19212 - CORINTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19256,19256 - EL TAMBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
19,CAUCA,19300,19300 - GUACHENE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
19,CAUCA,19318,19318 - GUAPI,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,20
19,CAUCA,19355,19355 - INZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
19,CAUCA,19392,19392 - LA SIERRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,21
19,CAUCA,19397,19397 - LA VEGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,89
19,CAUCA,19455,19455 - MIRANDA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,190
19,CAUCA,19517,19517 - PÁEZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
19,CAUCA,19532,19532 - PATÍA (EL BORDO),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19548,19548 - PIENDAMÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,18
19,CAUCA,19622,19622 - ROSAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
19,CAUCA,19698,19698 - SANTANDER DE QUILICHAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,44
19,CAUCA,19743,19743 - SILVIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
19,CAUCA,19760,19760 - SOTARÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
19,CAUCA,19780,19780 - SUÁREZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
19,CAUCA,19785,19785 - SUCRE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
19,CAUCA,19807,19807 - TIMBÍO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
19,CAUCA,19809,19809 - TIMBIQUÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
19,CAUCA,19824,19824 - TOTORÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
20,CESAR,20001,20001 - VALLEDUPAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,138
20,CESAR,20011,20011 - AGUACHICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,19
20,CESAR,20032,20032 - ASTREA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20045,20045 - BECERRIL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20060,20060 - BOSCONIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
20,CESAR,20175,20175 - CHIMICHAGUA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20178,20178 - CHIRIGUANÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,16
20,CESAR,20228,20228 - CURUMANÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20238,20238 - EL COPEY,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
20,CESAR,20250,20250 - EL PASO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20295,20295 - GAMARRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20400,20400 - LA JAGUA DE IBIRICO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
20,CESAR,20550,20550 - PELAYA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
20,CESAR,20570,20570 - PUEBLO BELLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
20,CESAR,20710,20710 - SAN ALBERTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
20,CESAR,20770,20770 - SAN MARTÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
20,CESAR,20787,20787 - TAMALAMEQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27001,27001 - QUIBDÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,32
27,CHOCO,27006,27006 - ACANDÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
27,CHOCO,27025,27025 - ALTO BAUDÓ (PIE DE PATO),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27077,27077 - BAJO BAUDÓ (PIZARRO),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
27,CHOCO,27205,27205 - CONDOTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
27,CHOCO,27425,27425 - MEDIO ATRATO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27430,27430 - MEDIO BAUDÓ (BOCA DE PEPE),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27491,27491 - NÓVITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27580,27580 - RÍO IRO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
27,CHOCO,27600,27600 - RÍO QUITO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27615,27615 - RIOSUCIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27660,27660 - SAN JOSÉ DEL PALMAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
27,CHOCO,27787,27787 - TADÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
27,CHOCO,27800,27800 - UNGUÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
23,CORDOBA,23001,23001 - MONTERÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,89
23,CORDOBA,23068,23068 - AYAPEL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,14
23,CORDOBA,23079,23079 - BUENAVISTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
23,CORDOBA,23162,23162 - CERETÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
23,CORDOBA,23168,23168 - CHIMÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
23,CORDOBA,23182,23182 - CHINÚ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,462
23,CORDOBA,23189,23189 - CIÉNAGA DE ORO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
23,CORDOBA,23300,23300 - COTORRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
23,CORDOBA,23350,23350 - LA APARTADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,51
23,CORDOBA,23417,23417 - LORICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,20
23,CORDOBA,23419,23419 - LOS CÓRDOBAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
23,CORDOBA,23464,23464 - MOMIL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
23,CORDOBA,23466,23466 - MONTELÍBANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
23,CORDOBA,23500,23500 - MOÑITOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
23,CORDOBA,23555,23555 - PLANETA RICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
23,CORDOBA,23570,23570 - PUEBLO NUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,14
23,CORDOBA,23574,23574 - PUERTO ESCONDIDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
23,CORDOBA,23580,23580 - PUERTO LIBERTADOR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,90
23,CORDOBA,23586,23586 - PURÍSIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,11
23,CORDOBA,23660,23660 - SAHAGÚN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
23,CORDOBA,23672,23672 - SAN ANTERO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
23,CORDOBA,23675,23675 - SAN BERNARDO DEL VIENTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,22
23,CORDOBA,23678,23678 - SAN CARLOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
23,CORDOBA,23686,23686 - SAN PELAYO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
23,CORDOBA,23807,23807 - TIERRALTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,26
23,CORDOBA,23815,23815 - TUCHÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
23,CORDOBA,23855,23855 - VALENCIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
25,CUNDINAMARCA,25019,25019 - ALBÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25040,25040 - ANOLAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25120,25120 - CABRERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25126,25126 - CAJICÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
25,CUNDINAMARCA,25151,25151 - CAQUEZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25175,25175 - CHÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,9
25,CUNDINAMARCA,25178,25178 - CHIPAQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25183,25183 - CHOCONTÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
25,CUNDINAMARCA,25200,25200 - COGUA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25214,25214 - COTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25245,25245 - EL COLEGIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
25,CUNDINAMARCA,25260,25260 - EL ROSAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25269,25269 - FACATATIVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,130
25,CUNDINAMARCA,25286,25286 - FUNZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
25,CUNDINAMARCA,25290,25290 - FUSAGASUGÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,109
25,CUNDINAMARCA,25295,25295 - GACHANCIPÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25307,25307 - GIRARDOT,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,88
25,CUNDINAMARCA,25320,25320 - GUADUAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
25,CUNDINAMARCA,25324,25324 - GUATAQUÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25339,25339 - GUTIÉRREZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25377,25377 - LA CALERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25386,25386 - LA MESA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
25,CUNDINAMARCA,25402,25402 - LA VEGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
25,CUNDINAMARCA,25430,25430 - MADRID,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,54
25,CUNDINAMARCA,25438,25438 - MEDINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25473,25473 - MOSQUERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
25,CUNDINAMARCA,25483,25483 - NARIÑO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25486,25486 - NEMOCÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25513,25513 - PACHO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,9
25,CUNDINAMARCA,25530,25530 - PARATEBUENO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25572,25572 - PUERTO SALGAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25580,25580 - PULÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25594,25594 - QUETAME,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25596,25596 - QUIPILE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25599,25599 - APULO (RAFAEL REYES),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25649,25649 - SAN BERNARDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25653,25653 - SAN CAYETANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25662,25662 - SAN JUAN DE RIOSECO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
25,CUNDINAMARCA,25718,25718 - SASAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25736,25736 - SESQUILÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25740,25740 - SIBATÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,20
25,CUNDINAMARCA,25743,25743 - SILVANIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25745,25745 - SIMIJACA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25754,25754 - SOACHA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,144
25,CUNDINAMARCA,25758,25758 - SOPÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25772,25772 - SUESCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25777,25777 - SUPATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25785,25785 - TABIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25797,25797 - TENA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25805,25805 - TIBACUY,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25815,25815 - TOCAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
25,CUNDINAMARCA,25817,25817 - TOCANCIPÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25823,25823 - TOPAIPÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
25,CUNDINAMARCA,25843,25843 - UBATÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
25,CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
25,CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,12
25,CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,9
25,CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,61
94,GUAINIA,94000,94000 - GUAINIA (TOTAL CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
94,GUAINIA,94001,94001 - PUERTO INÍRIDA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
94,GUAINIA,94343,94343 - BARRANCO MINAS (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
94,GUAINIA,94883,94883 - SAN FELIPE (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
94,GUAINIA,94886,94886 - CACAHUAL (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
95,GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
95,GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
95,GUAVIARE,95200,95200 - MIRAFLORES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41001,41001 - NEIVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,373
41,HUILA,41006,41006 - ACEVEDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
41,HUILA,41013,41013 - AGRADO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
41,HUILA,41016,41016 - AIPE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41132,41132 - CAMPOALEGRE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,10
41,HUILA,41298,41298 - GARZÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,22
41,HUILA,41306,41306 - GIGANTE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
41,HUILA,41319,41319 - GUADALUPE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
41,HUILA,41378,41378 - LA ARGENTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41396,41396 - LA PLATA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,18
41,HUILA,41518,41518 - PAICOL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
41,HUILA,41524,41524 - PALERMO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
41,HUILA,41530,41530 - PALESTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41551,41551 - PITALITO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,50
41,HUILA,41615,41615 - RIVERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
41,HUILA,41660,41660 - SALADOBLANCO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41668,41668 - SAN AGUSTÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
41,HUILA,41791,41791 - TARQUI,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
41,HUILA,41807,41807 - TIMANÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,8
44,LA GUAJIRA,44001,44001 - RIOHACHA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,333
44,LA GUAJIRA,44035,44035 - ALBANIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
44,LA GUAJIRA,44090,44090 - DIBULLA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,7
44,LA GUAJIRA,44098,44098 - DISTRACCIÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
44,LA GUAJIRA,44279,44279 - FONSECA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,11
44,LA GUAJIRA,44378,44378 - HATONUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,4
44,LA GUAJIRA,44420,44420 - LA JAGUA DEL PILAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,2
44,LA GUAJIRA,44430,44430 - MAICAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,91
44,LA GUAJIRA,44560,44560 - MANAURE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,6
44,LA GUAJIRA,44650,44650 - SAN JUAN DEL CESAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,3
44,LA GUAJIRA,44847,44847 - URIBIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,11
44,LA GUAJIRA,44874,44874 - VILLANUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,5
47,MAGDALENA,47001,47001 - SANTA MARTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,56
47,MAGDALENA,47030,47030 - ALGARROBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Junio,1
