DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
ANTIOQUIA,RETIRO,1423,2024,9,4012401,7,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,2477401,0,0,0,0,0,0,0,0
N. DE SANTANDER,CHITAGA,1423,2024,9,5431202,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,1475901,26,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,1854101,399,116,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,9,5421002,0,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,9,1462002,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA CUMBRE,1423,2024,9,5711001,0,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,5383001,0,0,0,0,0,0,0,0
SUCRE,LA UNION,1423,2024,9,1829902,0,1,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,9,2014101,172,0,1,1,1,0,0,0
PUTUMAYO,ORITO,1423,2024,9,3466101,10,0,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,9,3432101,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,2750001,7,0,0,0,0,0,0,0
CAUCA,EL TAMBO,1423,2024,9,2462001,0,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,2932901,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,3108101,79,1,1,1,1,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,2331201,1,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,3161001,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLAPINZON,1423,2024,9,1466401,7,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,9,1682001,0,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,2016102,4,16,0,0,0,0,0,0
SANTANDER,ENCINO,1423,2024,9,2014101,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,3453001,133,1,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,9,1466401,0,0,0,0,0,0,0,0
CUNDINAMARCA,NILO,1423,2024,9,1462002,0,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,9,2139101,0,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,9,2851101,713,2,1,1,1,0,0,0
QUINDIO,CALARCA,1423,2024,9,3381101,113,3,1,1,1,1,0,0
CASANARE,SABANALARGA,1423,2024,9,5411101,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,9,4492102,10,1,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,9,2471901,2,0,0,0,0,0,0,0
CALDAS,PENSILVANIA,1423,2024,9,1854101,161,112,0,0,0,0,0,0
CUNDINAMARCA,ANOLAIMA,1423,2024,9,1472902,4,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,1475202,9,0,0,0,0,0,0,0
LA GUAJIRA,URIBIA,1423,2024,9,3829201,0,0,0,0,0,0,0,0
ATLANTICO,BARANOA,1423,2024,9,5411101,2,2,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,9,1472201,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,5390001,0,1,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,9,3473101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,9,1829901,32,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,9,5072201,0,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,1649901,1,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,3279001,0,0,0,0,0,0,0,0
HUILA,PITAL,1423,2024,9,1949901,0,0,0,0,0,0,0,0
HUILA,CAMPOALEGRE,1423,2024,9,1920001,2,0,0,0,0,0,0,0
HUILA,SAN AGUSTIN,1423,2024,9,3104002,1,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,9,5813001,22,0,0,0,0,0,0,0
BOLIVAR,SAN PABLO,1423,2024,9,3611001,0,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,9,1471901,3,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,1465101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,9,1477401,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,1822001,346,0,1,1,1,0,0,0
RISARALDA,LA CELIA,1423,2024,9,5842302,5,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,9,1799001,0,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,9,1561301,7,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,2952101,0,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,9,1471102,8,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,2862101,95,6,0,0,0,0,0,0
SUCRE,LOS PALMITOS,1423,2024,9,1841201,50,18,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,1841301,2,3,0,0,0,0,0,0
CAUCA,PUERTO TEJADA,1423,2024,9,3281901,8,0,0,0,0,0,0,0
ANTIOQUIA,ARBOLETES,1423,2024,9,5411101,0,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,9,5163001,0,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,1970001,55,1,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,1466401,16,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,1692001,15,23,0,0,0,0,0,0
N. DE SANTANDER,TIBU,1423,2024,9,1841501,2,0,0,0,0,0,0,0
CALDAS,NEIRA,1423,2024,9,3466501,0,0,0,0,0,0,0,0
CAQUETA,PUERTO RICO,1423,2024,9,1949901,8,8,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,9,1702001,4,43,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,1649501,5,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,2952101,5,3,0,0,0,0,0,0
CUNDINAMARCA,BOJACA,1423,2024,9,5251101,29,0,0,0,0,0,0,0
QUINDIO,FILANDIA,1423,2024,9,2014102,2,0,0,0,0,0,0,0
CESAR,EL COPEY,1423,2024,9,4432101,5,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,3855901,6,1,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,1469001,70,1,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,9,5711001,0,0,0,0,0,0,0,0
CESAR,CHIMICHAGUA,1423,2024,9,1474201,4,0,0,0,0,0,0,0
MAGDALENA,CONCORDIA,1423,2024,9,2016101,1,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,9,1855101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,9,3382101,211,5,6,6,6,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,9,5431202,7,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,4031201,8,1,0,0,0,0,0,0
CASANARE,MANI,1423,2024,9,3932901,9,0,0,0,0,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,9,2021001,0,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,5243201,0,0,0,0,0,0,0,0
META,SAN JUAN DE ARAMA,1423,2024,9,5421001,11,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,2862201,38,6,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,9,1473201,0,0,0,0,0,0,0,0
HUILA,AIPE,1423,2024,9,2032101,10,0,0,0,0,0,0,0
CASANARE,SABANALARGA,1423,2024,9,3161001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,2871001,1,0,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,9,3562101,0,0,0,0,0,0,0,0
NARIÑO,CHACHAGsI,1423,2024,9,5429001,0,0,0,0,0,0,0,0
CAQUETA,CARTAGENA DEL CHAIRA,1423,2024,9,1823001,1,33,0,0,0,0,0,0
BOYACA,SAN MATEO,1423,2024,9,5051001,100,0,2,2,2,0,0,0
LA GUAJIRA,MAICAO,1423,2024,9,1701001,2,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,4239201,7,18,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,9,3102001,1,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,9,2016102,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,9,2872001,0,0,0,0,0,0,0,0
LA GUAJIRA,URUMITA,1423,2024,9,4492101,3,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,3453001,114,5,2,2,2,0,0,0
N. DE SANTANDER,TIBU,1423,2024,9,3711001,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,1141001,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,5192102,0,0,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,9,1889001,0,5,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,3382101,1,2,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,9,1851301,0,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,9,2014501,12,0,1,1,1,0,0,0
HUILA,PALERMO,1423,2024,9,5071001,5,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,1841201,2862,1021,7,7,7,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,3931901,1,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPACON,1423,2024,9,2471901,3,0,0,0,0,0,0,0
SANTANDER,LOS SANTOS,1423,2024,9,5842302,13,0,0,0,0,0,0,0
CUNDINAMARCA,SUESCA,1423,2024,9,4492102,0,0,0,0,0,0,0,0
CALDAS,PENSILVANIA,1423,2024,9,1475201,5,0,0,0,0,0,0,0
CUNDINAMARCA,MACHETA,1423,2024,9,1841201,32,105,0,0,0,0,0,0
ANTIOQUIA,BARBOSA,1423,2024,9,4492103,38,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,3433001,1,1,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,9,2551401,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,5801001,0,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,9,5422001,2,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,1466901,216,2,0,0,0,0,0,0
ATLANTICO,TUBARA,1423,2024,9,5421001,26,0,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,9,1711001,0,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,9,2014101,8,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,9,2960901,1,0,0,0,0,0,0,0
CAQUETA,CARTAGENA DEL CHAIRA,1423,2024,9,1472401,3,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,4492201,739,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,3612001,40,8,0,0,0,0,0,0
ANTIOQUIA,CONCORDIA,1423,2024,9,1970001,10,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,1423,2024,9,2016102,722,4,15,15,15,0,0,0
VALLE DEL CAUCA,CALIMA,1423,2024,9,4475201,0,0,0,0,0,0,0,0
BOLIVAR,MORALES,1423,2024,9,1829902,0,6,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,9,5439001,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,2521001,40,0,1,1,1,0,0,0
CAUCA,PATIA,1423,2024,9,1649901,0,0,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,9,5842302,13,0,1,1,1,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,2477401,10,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,9,4259901,1,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,9,3311001,1,0,0,0,0,0,0,0
CORDOBA,TIERRALTA,1423,2024,9,1474101,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,2932901,1,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,5411201,443,6,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,2553001,9,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,9,4532001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,3561901,33,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,1721001,89,17,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,2853001,506,5,1,1,1,0,0,0
ANTIOQUIA,SANTA BARBARA,1423,2024,9,1949101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,9,1479901,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,2014101,13,0,1,1,1,0,0,0
CAUCA,POPAYAN,1423,2024,9,1631102,3,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,2812101,1029,2,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,9,1841101,1,1,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,5411101,1152,99,15,15,15,0,0,0
VALLE DEL CAUCA,GINEBRA,1423,2024,9,2601001,5,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,3611001,5,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,9,3164001,1,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,1474201,11,0,0,0,0,0,0,0
ANTIOQUIA,RETIRO,1423,2024,9,1692001,3,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,9,2463201,6,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,1960201,1,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,5202101,0,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,9,5869201,0,0,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,9,3473101,10,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,9,2477401,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,9,2851101,458,57,2,2,2,0,0,0
CASANARE,YOPAL,1423,2024,9,1472901,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,1643101,165,0,0,0,0,0,0,0
SUCRE,MAJAGUAL,1423,2024,9,3619001,0,0,0,0,0,0,0,0
CALDAS,MARMATO,1423,2024,9,1649901,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,9,2102001,2,0,0,0,0,0,0,0
CHOCO,CARMEN DEL DARIEN,1423,2024,9,1970001,0,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,9,1475101,0,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,5813001,2,2,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,9,1970001,20,0,1,1,1,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,3453001,5,0,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,9,1829902,0,3,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,2862102,16,1,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,2960301,355,36,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,9,4960301,0,0,0,0,0,0,0,0
CUNDINAMARCA,TAUSA,1423,2024,9,2015001,2,0,0,0,0,0,0,0
N. DE SANTANDER,BUCARASICA,1423,2024,9,1829902,0,2,0,0,0,0,0,0
CAQUETA,PUERTO RICO,1423,2024,9,3251101,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,5421001,157,44,2,2,2,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,1472201,0,0,0,0,0,0,0,0
LA GUAJIRA,URIBIA,1423,2024,9,2862101,0,0,0,0,0,0,0,0
LA GUAJIRA,ALBANIA,1423,2024,9,1474201,0,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,4452001,46,3,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,5869201,1,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,3108201,241,1,1,1,1,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,5243201,7,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,9,1475901,0,0,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,9,4869901,40,0,1,1,1,0,0,0
SUCRE,BUENAVISTA,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,9,3931201,0,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,1661201,0,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,9,5383001,0,0,0,0,0,0,0,0
CESAR,GAMARRA,1423,2024,9,1691001,2,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,9,5432201,0,0,0,0,0,0,0,0
ANTIOQUIA,MURINDO,1423,2024,9,1841201,28,139,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,1701001,11,0,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,9,4103001,1,1,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,9,2602001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,1681001,25,1,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,1464501,346,62,4,4,4,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,2012701,5,0,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,9,1749001,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,4181101,1,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,4012401,0,0,0,0,0,0,0,0
SUCRE,LA UNION,1423,2024,9,3861001,19,42,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,1749001,417,14,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,5433003,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,3311001,73,1,2,2,2,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,1855101,0,2,0,0,0,0,0,0
RISARALDA,BELEN DE UMBRIA,1423,2024,9,3473101,0,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,3108901,27,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA CUMBRE,1423,2024,9,1841201,75,73,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,1970001,317,1,1,1,1,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,1462002,6,0,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,1960201,4,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,5161001,0,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,1682001,1,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,1823001,16,14,0,0,0,0,0,0
BOYACA,NOBSA,1423,2024,9,5241001,2,0,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,9,1829902,0,3,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,5712001,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,2259901,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1841202,102,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,9,2139101,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,9,1691001,11,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,3522401,145,318,3,3,3,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,3210001,1386,8,11,11,11,0,0,0
CESAR,LA GLORIA,1423,2024,9,2016102,4,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,9,1941101,0,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,1471101,53,20,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,1477301,33,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,2014902,1,2,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,3012501,2,0,0,0,0,0,0,0
HUILA,PALERMO,1423,2024,9,5072201,2,0,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,9,3452001,13,0,1,1,1,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,2721001,2,0,0,0,0,0,0,0
CUNDINAMARCA,ALBAN,1423,2024,9,1949101,2,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,4432101,128,1,1,1,1,0,0,0
ANTIOQUIA,EL CARMEN DE VIBORAL,1423,2024,9,3360001,20,0,0,0,0,0,0,0
CALDAS,LA DORADA,1423,2024,9,3861001,141,763,3,3,3,0,0,0
SUCRE,COROZAL,1423,2024,9,3931101,1,0,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,9,4016101,6,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,2551301,0,0,0,0,0,0,0,0
MAGDALENA,NUEVA GRANADA,1423,2024,9,1970001,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,5259901,0,2,0,0,0,0,0,0
CAUCA,MIRANDA,1423,2024,9,1841201,125,256,4,4,4,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,3259101,0,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,9,2551101,233,4,3,3,3,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,1479901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,3108101,562,20,4,4,4,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,3360001,0,10,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,9,2015001,0,0,0,0,0,0,0,0
ATLANTICO,SABANALARGA,1423,2024,9,2015001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,9,1620101,1,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,2012101,6,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,9,2475201,0,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,5072101,0,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,1423,2024,9,2960301,12,0,0,0,0,0,0,0
GUAINIA,INIRIDA,1423,2024,9,4531001,0,0,0,0,0,0,0,0
CALDAS,SUPIA,1423,2024,9,1949101,6,0,0,0,0,0,0,0
BOYACA,PAEZ,1423,2024,9,1823001,0,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,9,1474101,5,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,2553001,31,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1829101,230,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,9,1464501,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,5842302,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,1476201,2,0,0,0,0,0,0,0
CUNDINAMARCA,EL COLEGIO,1423,2024,9,1920001,0,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,4466301,0,0,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,9,3110401,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,9,1841501,19,108,0,0,0,0,0,0
BOYACA,COVARACHIA,1423,2024,9,4452001,2,1,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,4370001,76,14,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,2952101,10,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,9,3108401,7,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,9,1477301,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,4170201,0,0,0,0,0,0,0,0
META,RESTREPO,1423,2024,9,3105101,1,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,2466901,5,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,4492301,16,0,0,0,0,0,0,0
CUNDINAMARCA,GUASCA,1423,2024,9,3110101,3,0,0,0,0,0,0,0
CUNDINAMARCA,SILVANIA,1423,2024,9,4239201,30,0,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,9,1471101,9,0,1,1,1,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,5681001,6,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,5433001,5,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,3139201,0,0,0,0,0,0,0,0
BOLIVAR,MARIA LA BAJA,1423,2024,9,2851101,94,0,0,0,0,0,0,0
HUILA,TESALIA,1423,2024,9,3910301,0,0,0,0,0,0,0,0
MAGDALENA,ZONA BANANERA,1423,2024,9,2011101,91,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,1949101,8,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,1561301,1,0,0,0,0,0,0,0
RISARALDA,MISTRATO,1423,2024,9,2551101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,SEVILLA,1423,2024,9,2014401,8,0,1,1,1,0,0,0
SUCRE,COVEÑAS,1423,2024,9,1841301,2,16,0,0,0,0,0,0
MAGDALENA,SABANAS DE SAN ANGEL,1423,2024,9,1474101,0,0,0,0,0,0,0,0
ANTIOQUIA,SANTA BARBARA,1423,2024,9,1471901,1,0,0,0,0,0,0,0
CUNDINAMARCA,CHOCONTA,1423,2024,9,1829902,0,1,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,9,2472301,16,0,0,0,0,0,0,0
BOYACA,BETEITIVA,1423,2024,9,2851101,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,2871001,0,0,0,0,0,0,0,0
CORDOBA,CANALETE,1423,2024,9,2014102,1,0,0,0,0,0,0,0
